PROJECT,IPT,RESP,WBS ID,DESCRIPTION,CEC,COMPANY,PERF,MILSTD,CLIN,CHARGE #,YYYYMM,BCWS HRS/UTS,BCWP HRS/UTS,ACT HRS/UTS,ETC HRS/UTS,E
EMDLBRF,HJA,HJX,63A-31HJA1,MP-RTIP DETAIL DESIGN,MPRTIP,,,,,LX831HJA1,201202,,,,110,L
EMDLBRF,HJA,HJX,63A-31HJA1,MP-RTIP DETAIL DESIGN,MPRTIP,,,,,LX831HJA1,201203,,,,110,L
EMDLBRF,HJA,HJX,63A-31HJA1,MP-RTIP DETAIL DESIGN,MPRTIP,,,,,LX831HJA1,201204,,,,110,L
EMDLBRF,HJA,HJX,63A-31HJA1,MP-RTIP DETAIL DESIGN,MPRTIP,,,,,LX831HJA1,201205,,,,110,L
EMDLBRF,HJA,HJX,63A-31HJA1,MP-RTIP DETAIL DESIGN,MPRTIP,,,,,LX831HJA1,201206,,,,110,L
EMDLBRF,HJA,HJX,63A-31HJA1,MP-RTIP DETAIL DESIGN,MPRTIP,,,,,LX831HJA1,201207,,,,97.65,L
EMDLBRF,HEX,HEX,63A51A-9V3U,MP-RTIP DETAIL DESIGN,MPRTIP,,,,,LX863A51A,201111,,,,0,L
EMDLBRF,HDX,HDX,63A52A-812H000G,MP-RTIP DETAIL DESIGN REWORK,MPRTIP,,,,,LX863A52A,201103,,,,0,L
EMDLBRF,HDX,HDX,63A52A-812H000U,MP-RTIP DETAIL DESIGN REWORK,MPRTIP,,,,,LX863A52A,201103,,,,0,L
EMDLBRF,HDX,HDX,63A52A-812H00F1,MP-RTIP DETAIL DESIGN REWORK,MPRTIP,,,,,LX863A52A,201103,,,,0,L
EMDLBRF,HDX,HDX,63A52A-812H00F2,MP-RTIP DETAIL DESIGN REWORK,MPRTIP,,,,,LX863A52A,201103,,,,0,L
EMDLBRF,HEX,HEX,63A52A-814H000G,MP-RTIP DETAIL DESIGN REWORK,MPRTIP,,,,,LX863A52A,201103,,,,0,L
EMDLBRF,HEX,HEX,63A52A-814H000U,MP-RTIP DETAIL DESIGN REWORK,MPRTIP,,,,,LX863A52A,201103,,,,0,L
EMDLBRF,HEX,HEX,63A52A-814H00C1,MP-RTIP DETAIL DESIGN REWORK,MPRTIP,,,,,LX863A52A,201103,,,,0,L
EMDLBRF,HEX,HEX,63A52A-814H00C2,MP-RTIP DETAIL DESIGN REWORK,MPRTIP,,,,,LX863A52A,201103,,,,0,L
EMDLBRF,HEX,HEX,63A52A-814H00C3,MP-RTIP DETAIL DESIGN REWORK,MPRTIP,,,,,LX863A52A,201103,,,,0,L
EMDLBRF,HEX,HEX,63A52A-814H00F2,MP-RTIP DETAIL DESIGN REWORK,MPRTIP,,,,,LX863A52A,201103,,,,0,L
EMDLBRF,HEX,HEX,63A52A-815H000U,MP-RTIP DETAIL DESIGN REWORK,MPRTIP,,,,,LX863A52A,201104,,,,0,L
EMDLBRF,HEX,HEX,63A52A-818H00C3,MP-RTIP DETAIL DESIGN REWORK,MPRTIP,,,,,LX863A52A,201104,,,,0,L
EMDLBRF,HDA,HDX,63A53A-2P6B,MP-RTIP TOOLING DESIGN,MPRTIP,,,,,LX863A53A,201111,,,,0,L
EMDLBRF,HEX,HEX,63A53A-4P6B,MP-RTIP TOOLING FAB,MPRTIP,,,,,LX863A53A,201111,,,,0,L
EMDLBRF,HEX,HEX,63A53A-9G24,MP-RTIP TOOLING DESIGN,MPRTIP,,,,,LX863A53A,201111,,,,0,L
EMDLBRF,HEX,HEX,63A53A-9G26,MP-RTIP TOOLING DESIGN,MPRTIP,,,,,LX863A53A,201111,,,,0,L
EMDLBRF,HEX,HEX,63A5CA-3J48,MP-RTIP- SW LOADING INTERFACE,MPRTIP,,,,,LX863A5CA,201111,,,,0,L
EMDLBRF,HBX,HBX,63A-31HBX2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBX2,201101,,,,0,L
EMDLBRF,HBX,HBX,63A-31HBX2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBX2,201102,,,,45,L
EMDLBRF,HBX,HBX,63A-31HBX2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBX2,201103,,,,58,L
EMDLBRF,HBX,HBX,63A-31HBX2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBX2,201104,,,,38.58,L
EMDLBRF,HBX,HBX,63A-31HBX2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBX2,201105,,,,49,L
EMDLBRF,HBX,HBX,63A-31HBX2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBX2,201106,,,,0,L
EMDLBRF,HBX,HBX,63A-31HBX2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBX2,201108,,,,0,L
EMDLBRF,HBX,HBX,63A-31HBX2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBX2,201109,,,,30,L
EMDLBRF,HBX,HBX,63A-31HBX2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBX2,201110,,,,61,L
EMDLBRF,HBX,HBX,63A-31HBX2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBX2,201111,,,,51,L
EMDLBRF,HBX,HBX,63A-31HBX2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBX2,201112,,,,96,L
EMDLBRF,HBX,HBX,63A-31HBX2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBX2,201201,,,,96,L
EMDLBRF,HBX,HBX,63A-31HBX2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBX2,201202,,,,96,L
EMDLBRF,HBC,HBX,63A-31HBC2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBC2,201102,,,,18,L
EMDLBRF,HBC,HBX,63A-31HBC2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBC2,201103,,,,11.5,L
EMDLBRF,HBC,HBX,63A-31HBC2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBC2,201104,,,,16,L
EMDLBRF,HBC,HBX,63A-31HBC2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBC2,201105,,,,0,L
EMDLBRF,HBC,HBX,63A-31HBC2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBC2,201106,,,,0,L
EMDLBRF,HBC,HBX,63A-31HBC2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBC2,201107,,,,0,L
EMDLBRF,HBC,HBX,63A-31HBC2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBC2,201108,,,,0,L
EMDLBRF,HBC,HBX,63A-31HBC2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBC2,201109,,,,32.38,L
EMDLBRF,HBC,HBX,63A-31HBC2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBC2,201110,,,,22.38,L
EMDLBRF,HBC,HBX,63A-31HBC2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBC2,201111,,,,38,L
EMDLBRF,HBC,HBX,63A-31HBC2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBC2,201112,,,,24.38,L
EMDLBRF,HBC,HBX,63A-31HBC2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBC2,201201,,,,62.38,L
EMDLBRF,HBC,HBX,63A-31HBC2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBC2,201202,,,,62.38,L
EMDLBRF,HBX,HBX,63A-31HBX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBX1,201102,,,,40,L
EMDLBRF,HBX,HBX,63A-31HBX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBX1,201103,,,,331.7,L
EMDLBRF,HBX,HBX,63A-31HBX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBX1,201104,,,,262.3,L
EMDLBRF,HBX,HBX,63A-31HBX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBX1,201105,,,,291.1,L
EMDLBRF,HBX,HBX,63A-31HBX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBX1,201106,,,,450.4,L
EMDLBRF,HBX,HBX,63A-31HBX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBX1,201107,,,,249.3,L
EMDLBRF,HBX,HBX,63A-31HBX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBX1,201108,,,,217.6,L
EMDLBRF,HBX,HBX,63A-31HBX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBX1,201109,,,,150,L
EMDLBRF,HBX,HBX,63A-31HBX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBX1,201110,,,,118.5,L
EMDLBRF,HBX,HBX,63A-31HBX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBX1,201111,,,,92.2,L
EMDLBRF,HBX,HBX,63A-31HBX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBX1,201112,,,,124.5,L
EMDLBRF,HBX,HBX,63A-31HBX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBX1,201201,,,,334.2,L
EMDLBRF,HBX,HBX,63A-31HBX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBX1,201202,,,,50,L
EMDLBRF,HBX,HBX,63A-31HBX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBX1,201203,,,,147.5,L
EMDLBRF,HBD,HBX,63A-31HBD2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBD2,201101,,,,42,L
EMDLBRF,HBD,HBX,63A-31HBD2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBD2,201102,,,,30,L
EMDLBRF,HBD,HBX,63A-31HBD2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBD2,201103,,,,150,L
EMDLBRF,HBD,HBX,63A-31HBD2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBD2,201104,,,,200,L
EMDLBRF,HBD,HBX,63A-31HBD2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBD2,201105,,,,0,L
EMDLBRF,HBD,HBX,63A-31HBD2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBD2,201106,,,,0,L
EMDLBRF,HBD,HBX,63A-31HBD2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBD2,201107,,,,29,L
EMDLBRF,HBD,HBX,63A-31HBD2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBD2,201109,,,,100,L
EMDLBRF,HBD,HBX,63A-31HBD2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBD2,201110,,,,91.45,L
EMDLBRF,HBD,HBX,63A-31HBD2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBD2,201111,,,,100,L
EMDLBRF,HBD,HBX,63A-31HBD2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBD2,201112,,,,150,L
EMDLBRF,HBD,HBX,63A-31HBD2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBD2,201201,,,,291.45,L
EMDLBRF,HBD,HBX,63A-31HBD2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBD2,201202,,,,100,L
EMDLBRF,HBD,HBX,63A-31HBD2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBD2,201203,,,,191.45,L
EMDLBRF,HBG,HBX,63A-31HBG2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBG2,201103,,,,60,L
EMDLBRF,HBG,HBX,63A-31HBG2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBG2,201104,,,,60,L
EMDLBRF,HBG,HBX,63A-31HBG2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBG2,201105,,,,1,L
EMDLBRF,HBG,HBX,63A-31HBG2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBG2,201111,,,,40.58,L
EMDLBRF,HBG,HBX,63A-31HBG2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBG2,201112,,,,26.58,L
EMDLBRF,HBG,HBX,63A-31HBG2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBG2,201201,,,,26.58,L
EMDLBRF,HBG,HBX,63A-31HBG2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBG2,201202,,,,25.58,L
EMDLBRF,HBG,HBX,63A-31HBG2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBG2,201203,,,,0,L
EMDLBRF,HBG,HBX,63A-31HBG2,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HBG2,201204,,,,0,L
EMDLBRF,HJX,HJX,63A-31HJX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HJX1,201101,,,,68.5,L
EMDLBRF,HJX,HJX,63A-31HJX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HJX1,201102,,,,70.2,L
EMDLBRF,HJX,HJX,63A-31HJX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HJX1,201103,,,,36,L
EMDLBRF,HJX,HJX,63A-31HJX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HJX1,201104,,,,41.9,L
EMDLBRF,HJX,HJX,63A-31HJX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HJX1,201105,,,,136.5,L
EMDLBRF,HJX,HJX,63A-31HJX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HJX1,201106,,,,209,L
EMDLBRF,HJX,HJX,63A-31HJX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HJX1,201107,,,,164,L
EMDLBRF,HJX,HJX,63A-31HJX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HJX1,201108,,,,40.5,L
EMDLBRF,HJX,HJX,63A-31HJX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HJX1,201109,,,,10.6,L
EMDLBRF,HJX,HJX,63A-31HJX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HJX1,201110,,,,100,L
EMDLBRF,HJX,HJX,63A-31HJX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HJX1,201111,,,,28.8,L
EMDLBRF,HJX,HJX,63A-31HJX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HJX1,201112,,,,72,L
EMDLBRF,HJX,HJX,63A-31HJX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HJX1,201201,,,,100,L
EMDLBRF,HJX,HJX,63A-31HJX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HJX1,201202,,,,100,L
EMDLBRF,HJX,HJX,63A-31HJX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HJX1,201203,,,,100,L
EMDLBRF,HJX,HJX,63A-31HJX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HJX1,201204,,,,100,L
EMDLBRF,HJX,HJX,63A-31HJX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HJX1,201205,,,,100,L
EMDLBRF,HJX,HJX,63A-31HJX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HJX1,201206,,,,100,L
EMDLBRF,HJX,HJX,63A-31HJX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HJX1,201207,,,,100,L
EMDLBRF,HJX,HJX,63A-31HJX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HJX1,201208,,,,80,L
EMDLBRF,HJX,HJX,63A-31HJX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HJX1,201209,,,,80,L
EMDLBRF,HJX,HJX,63A-31HJX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HJX1,201210,,,,80,L
EMDLBRF,HJX,HJX,63A-31HJX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HJX1,201211,,,,60,L
EMDLBRF,HJX,HJX,63A-31HJX1,MP-RTIP AIR WORTHINESS SUPT,MPRTIP,,,,,LX831HJX1,201212,,,,28.8,L
EMDLBRF,HEX,HEX,63A64A-814H,MP-RTIP DETAIL DESIGN,MPRTIP,,,,,LX863A64A,201101,,,,0,L
EMDLBRF,HEX,HEX,63A64A-3J48,MP-RTIP DETAIL DESIGN,MPRTIP,,,,,LX863A64A,201111,,,,0,L
EMDLBRF,HJX,HJX,63A-31HJX3,MP-RTIP SOFTWARE MAINTENANCE,MPRTIP,,,,,LX831HJX3,201101,,,,106.1,L
EMDLBRF,HJX,HJX,63A-31HJX3,MP-RTIP SOFTWARE MAINTENANCE,MPRTIP,,,,,LX831HJX3,201102,,,,49.8,L
EMDLBRF,HJX,HJX,63A-31HJX3,MP-RTIP SOFTWARE MAINTENANCE,MPRTIP,,,,,LX831HJX3,201103,,,,72.72,L
EMDLBRF,HJX,HJX,63A-31HJX3,MP-RTIP SOFTWARE MAINTENANCE,MPRTIP,,,,,LX831HJX3,201104,,,,224,L
EMDLBRF,HJX,HJX,63A-31HJX3,MP-RTIP SOFTWARE MAINTENANCE,MPRTIP,,,,,LX831HJX3,201105,,,,113.3,L
EMDLBRF,HJX,HJX,63A-31HJX3,MP-RTIP SOFTWARE MAINTENANCE,MPRTIP,,,,,LX831HJX3,201106,,,,278.8,L
EMDLBRF,HJX,HJX,63A-31HJX3,MP-RTIP SOFTWARE MAINTENANCE,MPRTIP,,,,,LX831HJX3,201107,,,,131.7,L
EMDLBRF,HJX,HJX,63A-31HJX3,MP-RTIP SOFTWARE MAINTENANCE,MPRTIP,,,,,LX831HJX3,201108,,,,107.4,L
EMDLBRF,HJX,HJX,63A-31HJX3,MP-RTIP SOFTWARE MAINTENANCE,MPRTIP,,,,,LX831HJX3,201109,,,,136,L
EMDLBRF,HJX,HJX,63A-31HJX3,MP-RTIP SOFTWARE MAINTENANCE,MPRTIP,,,,,LX831HJX3,201110,,,,162.8,L
EMDLBRF,HJX,HJX,63A-31HJX3,MP-RTIP SOFTWARE MAINTENANCE,MPRTIP,,,,,LX831HJX3,201111,,,,100,L
EMDLBRF,HJX,HJX,63A-31HJX3,MP-RTIP SOFTWARE MAINTENANCE,MPRTIP,,,,,LX831HJX3,201112,,,,100,L
EMDLBRF,HJX,HJX,63A-31HJX3,MP-RTIP SOFTWARE MAINTENANCE,MPRTIP,,,,,LX831HJX3,201201,,,,80,L
EMDLBRF,HJX,HJX,63A-31HJX3,MP-RTIP SOFTWARE MAINTENANCE,MPRTIP,,,,,LX831HJX3,201202,,,,80,L
EMDLBRF,HJX,HJX,63A-31HJX3,MP-RTIP SOFTWARE MAINTENANCE,MPRTIP,,,,,LX831HJX3,201203,,,,80,L
EMDLBRF,HJX,HJX,63A-31HJX3,MP-RTIP SOFTWARE MAINTENANCE,MPRTIP,,,,,LX831HJX3,201204,,,,80,L
EMDLBRF,HJX,HJX,63A-31HJX3,MP-RTIP SOFTWARE MAINTENANCE,MPRTIP,,,,,LX831HJX3,201205,,,,80,L
EMDLBRF,HJX,HJX,63A-31HJX3,MP-RTIP SOFTWARE MAINTENANCE,MPRTIP,,,,,LX831HJX3,201206,,,,61.79,L
EMDLBRF,HBC,HBX,63A-31HBC1,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBC1,201101,,,,40,L
EMDLBRF,HBC,HBX,63A-31HBC1,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBC1,201102,,,,50,L
EMDLBRF,HBC,HBX,63A-31HBC1,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBC1,201103,,,,30,L
EMDLBRF,HBC,HBX,63A-31HBC1,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBC1,201104,,,,30,L
EMDLBRF,HBC,HBX,63A-31HBC1,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBC1,201105,,,,9.5,L
EMDLBRF,HBC,HBX,63A-31HBC1,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBC1,201106,,,,0,L
EMDLBRF,HBC,HBX,63A-31HBC1,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBC1,201107,,,,3,L
EMDLBRF,HBC,HBX,63A-31HBC1,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBC1,201108,,,,1.6,L
EMDLBRF,HBC,HBX,63A-31HBC1,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBC1,201109,,,,50,L
EMDLBRF,HBC,HBX,63A-31HBC1,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBC1,201110,,,,50,L
EMDLBRF,HBC,HBX,63A-31HBC1,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBC1,201111,,,,7,L
EMDLBRF,HBC,HBX,63A-31HBC1,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBC1,201112,,,,11,L
EMDLBRF,HBC,HBX,63A-31HBC1,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBC1,201201,,,,17,L
EMDLBRF,HBC,HBX,63A-31HBC1,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBC1,201202,,,,22,L
EMDLBRF,HBC,HBX,63A-31HBC1,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBC1,201203,,,,22,L
EMDLBRF,HBC,HBX,63A-31HBC1,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBC1,201204,,,,21,L
EMDLBRF,HBC,HBX,63A-31HBC1,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBC1,201205,,,,21,L
EMDLBRF,HBC,HBX,63A-31HBC1,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBC1,201206,,,,21,L
EMDLBRF,HBC,HBX,63A-31HBC1,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBC1,201207,,,,19,L
EMDLBRF,HBC,HBX,63A-31HBC1,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBC1,201208,,,,21,L
EMDLBRF,HBC,HBX,63A-31HBC1,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBC1,201209,,,,21,L
EMDLBRF,HBC,HBX,63A-31HBC1,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBC1,201210,,,,22,L
EMDLBRF,HBC,HBX,63A-31HBC1,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBC1,201211,,,,20,L
EMDLBRF,HBC,HBX,63A-31HBC1,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBC1,201212,,,,19.7,L
EMDLBRF,HBC,HBX,63A-31HBC1,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBC1,201302,,,,9.6,L
EMDLBRF,HBC,HBX,63A-31HBC1,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBC1,201303,,,,9.6,L
EMDLBRF,HBC,HBX,63A-31HBC1,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBC1,201304,,,,9.6,L
EMDLBRF,HBC,HBX,63A-31HBC1,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBC1,201305,,,,9.6,L
EMDLBRF,HBD,HBX,63A-31HBD3,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBD3,201101,,,,0,L
EMDLBRF,HBD,HBX,63A-31HBD3,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBD3,201102,,,,70,L
EMDLBRF,HBD,HBX,63A-31HBD3,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBD3,201103,,,,5,L
EMDLBRF,HBD,HBX,63A-31HBD3,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBD3,201104,,,,8,L
EMDLBRF,HBD,HBX,63A-31HBD3,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBD3,201105,,,,12,L
EMDLBRF,HBD,HBX,63A-31HBD3,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBD3,201106,,,,24,L
EMDLBRF,HBD,HBX,63A-31HBD3,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBD3,201107,,,,14,L
EMDLBRF,HBD,HBX,63A-31HBD3,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBD3,201108,,,,163,L
EMDLBRF,HBD,HBX,63A-31HBD3,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBD3,201109,,,,43.59,L
EMDLBRF,HBD,HBX,63A-31HBD3,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBD3,201110,,,,34.06,L
EMDLBRF,HBD,HBX,63A-31HBD3,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBD3,201111,,,,30,L
EMDLBRF,HBD,HBX,63A-31HBD3,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBD3,201112,,,,28,L
EMDLBRF,HBD,HBX,63A-31HBD3,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBD3,201201,,,,37.3,L
EMDLBRF,HBD,HBX,63A-31HBD3,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBD3,201202,,,,36,L
EMDLBRF,HBD,HBX,63A-31HBD3,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBD3,201203,,,,35,L
EMDLBRF,HBD,HBX,63A-31HBD3,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBD3,201204,,,,30,L
EMDLBRF,HBD,HBX,63A-31HBD3,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBD3,201205,,,,20,L
EMDLBRF,HBD,HBX,63A-31HBD3,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBD3,201206,,,,20,L
EMDLBRF,HBD,HBX,63A-31HBD3,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBD3,201207,,,,20,L
EMDLBRF,HBD,HBX,63A-31HBD3,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBD3,201208,,,,20,L
EMDLBRF,HBD,HBX,63A-31HBD3,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBD3,201209,,,,20,L
EMDLBRF,HBD,HBX,63A-31HBD3,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBD3,201210,,,,20,L
EMDLBRF,HBD,HBX,63A-31HBD3,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBD3,201211,,,,8.6,L
EMDLBRF,HBD,HBX,63A-31HBD3,MP-RTIP INTEGRATION AND TEST,MPRTIP,,,,,LX831HBD3,201301,,,,0,L
