PROJECT,WBS ID,DESCRIPTION,ALIAS,E,CAM,CHARGE #,RESP,PERF,YYYYMM,BCWS HRS/UTS,ACT HRS/UTS,BCWP HRS/UTS,ETC HRS/UTS,BCWS PRIME,BCWP PRIME,ACT PRIME,BCWS T DLRS,BCWP T DLRS,ACT T DLRS,ETC T DLRS,CLIN,CACLIN,E
LRIP9B,AF38ALLX-4A1G1400,AF38 Build PMC Sect1400,,W,HHX,LAF38ALLX,HHX,4A1G,201207,238.10,0.00,0.00,0.00,7873.97,0.00,0.00,29321.02,0.00,0.00,0.00,0006,,L
LRIP9B,AF38ALLX-4A1G1400,AF38 Build PMC Sect1400,,W,HHX,LAF38ALLX,HHX,4A1G,201208,951.30,0.00,0.00,0.00,31459.49,0.00,0.00,117148.61,0.00,0.00,0.00,0006,,L
LRIP9B,AF38ALLX-4A1G1400,AF38 Build PMC Sect1400,,W,HHX,LAF38ALLX,HHX,4A1G,201209,1129.60,0.00,0.00,0.00,37355.87,0.00,0.00,139105.51,0.00,0.00,0.00,0006,,L
LRIP9B,AF38ALLX-4A1G1400,AF38 Build PMC Sect1400,,W,HHX,LAF38ALLX,HHX,4A1G,201210,533.90,0.00,0.00,219.60,17656.07,0.00,0.00,65747.55,0.00,0.00,26198.26,0006,,L
LRIP9B,AF38ALLX-4A1G1400,AF38 Build PMC Sect1400,,W,HHX,LAF38ALLX,HHX,4A1G,201211,0.00,0.00,0.00,1004.30,0.00,0.00,0.00,0.00,0.00,0.00,119812.88,0006,,L
LRIP9B,AF38ALLX-4A1G1400,AF38 Build PMC Sect1400,,W,HHX,LAF38ALLX,HHX,4A1G,201212,0.00,0.00,0.00,1032.60,0.00,0.00,0.00,0.00,0.00,0.00,123189.06,0006,,L
LRIP9B,AF38ALLX-4A1G1400,AF38 Build PMC Sect1400,,W,HHX,LAF38ALLX,HHX,4A1G,201301,0.00,0.00,0.00,564.90,0.00,0.00,0.00,0.00,0.00,0.00,70110.84,0006,,L
LRIP9B,AF38ALLX-4A1G1600,AF38 Build PMC Sect1600,,W,HHX,LAF38ALLX,HHX,4A1G,201202,0.00,6.50,0.00,6.50,0.00,0.00,200.79,0.00,0.00,734.57,789.31,0006,,L
LRIP9B,AF38ALLX-4A1G1600,AF38 Build PMC Sect1600,,W,HHX,LAF38ALLX,HHX,4A1G,201205,703.00,0.00,0.00,696.50,23248.21,0.00,0.00,86571.51,0.00,0.00,83092.37,0006,,L
LRIP9B,AF38ALLX-4A1G1600,AF38 Build PMC Sect1600,,W,HHX,LAF38ALLX,HHX,4A1G,201206,834.80,0.00,0.00,834.80,27606.84,0.00,0.00,102802.12,0.00,0.00,99591.55,0006,,L
LRIP9B,AF38ALLX-4A1G1600,AF38 Build PMC Sect1600,,W,HHX,LAF38ALLX,HHX,4A1G,201207,483.30,0.00,0.00,483.30,15982.73,0.00,0.00,59516.37,0.00,0.00,57657.64,0006,,L
LRIP9B,AF38ALLX-4A1G1700,AF38 Build PMC Sect1700,,W,HHX,LAF38ALLX,HHX,4A1G,201201,529.20,72.50,24.98,72.50,17500.64,826.03,2612.72,65168.76,3075.97,9558.33,9710.37,0006,,L
LRIP9B,AF38ALLX-4A1G1700,AF38 Build PMC Sect1700,,W,HHX,LAF38ALLX,HHX,4A1G,201202,705.60,1113.60,1249.95,705.60,23334.19,41335.94,34292.74,86891.69,153926.45,125456.00,86891.69,0006,,L
LRIP9B,AF38ALLX-4A1G1700,AF38 Build PMC Sect1700,,W,HHX,LAF38ALLX,HHX,4A1G,201203,882.00,443.70,351.26,882.00,29167.74,11616.05,13577.80,108614.61,43255.77,49672.80,105222.50,0006,,L
LRIP9B,AF38ALLX-4A1G1700,AF38 Build PMC Sect1700,,W,HHX,LAF38ALLX,HHX,4A1G,201204,485.10,0.00,0.00,533.80,16042.26,0.00,0.00,59738.03,0.00,0.00,63682.28,0006,,L
LRIP9B,AF38811H,AF38 Weight & Balances Test,,W,HBX,LAF38811H,HBX,811H,201208,20.00,0.00,0.00,20.00,1146.80,0.00,0.00,3231.33,0.00,0.00,3153.85,0006,,L
LRIP9B,AF38811H,AF38 Weight & Balances Test,,W,HBX,LAF38811H,HBX,811H,201209,20.00,0.00,0.00,20.00,1146.80,0.00,0.00,3231.33,0.00,0.00,3153.85,0006,,L
LRIP9B,AF38811H,AF38 Weight & Balances Test,,W,HBX,LAF38811H,HBX,811H,201210,30.00,0.00,0.00,30.00,1720.20,0.00,0.00,4847.00,0.00,0.00,4730.78,0006,,L
LRIP9B,AF38811H,AF38 Weight & Balances Test,,W,HBX,LAF38811H,HBX,811H,201211,28.00,0.00,0.00,28.00,1605.52,0.00,0.00,4523.87,0.00,0.00,4415.40,0006,,L
LRIP9B,AF38811H,AF38 Weight & Balances Test,,W,HBX,LAF38811H,HBX,811H,201212,20.00,0.00,0.00,20.00,1146.80,0.00,0.00,3231.33,0.00,0.00,3153.85,0006,,L
LRIP9B,AF38811H,AF38 Weight & Balances Test,,W,HBX,LAF38811H,HBX,811H,201301,20.00,0.00,0.00,20.00,1191.00,0.00,0.00,3436.51,0.00,0.00,3301.02,0006,,L
LRIP9B,AF38811H,AF38 Weight & Balances Test,,W,HBX,LAF38811H,HBX,811H,201302,15.00,0.00,0.00,15.00,893.25,0.00,0.00,2577.38,0.00,0.00,2475.77,0006,,L
LRIP9B,AF38811H,AF38 Weight & Balances Test,,W,HBX,LAF38811H,HBX,811H,201311,1.00,0.00,0.00,1.00,59.55,0.00,0.00,171.83,0.00,0.00,165.05,0006,,L
LRIP9B,AF38811H,AF38 Weight & Balances Test,,W,HBX,LAF38811H,HBX,811H,201312,1.00,0.00,0.00,1.00,59.55,0.00,0.00,171.83,0.00,0.00,165.05,0006,,L
LRIP9B,AF38811H,AF38 Weight & Balances Test,,W,HBX,LAF38811H,HBX,811H,201401,1.00,0.00,0.00,1.00,61.83,0.00,0.00,178.40,0.00,0.00,175.24,0006,,L
LRIP9B,AF38811H,AF38 Weight & Balances Test,,W,HBX,LAF38811H,HBX,811H,201402,2.00,0.00,0.00,2.00,123.66,0.00,0.00,356.81,0.00,0.00,350.47,0006,,L
LRIP9B,AF38813H,AF38 Static Proof Tests,,W,HDX,LAF38813H,HDX,813H,201104,15.00,0.00,0.00,14.00,804.75,0.00,0.00,2194.13,0.00,0.00,2029.62,0006,,L
LRIP9B,AF38813H,AF38 Static Proof Tests,,W,HDX,LAF38813H,HDX,813H,201105,5.00,0.00,0.00,10.00,268.25,0.00,0.00,731.38,0.00,0.00,1449.73,0006,,L
LRIP9B,AF38813H,AF38 Static Proof Tests,,W,HDX,LAF38813H,HDX,813H,201106,5.00,20.00,23.50,10.00,268.25,1260.85,1240.80,731.38,3437.67,3278.93,1424.61,0006,,L
LRIP9B,AF38813H,AF38 Static Proof Tests,,W,HDX,LAF38813H,HDX,813H,201107,15.00,0.00,0.00,15.00,804.75,0.00,0.00,2194.13,0.00,0.00,2136.91,0006,,L
LRIP9B,AF38813H,AF38 Static Proof Tests,,W,HDX,LAF38813H,HDX,813H,201108,15.00,0.00,0.00,15.00,804.75,0.00,0.00,2194.13,0.00,0.00,2136.74,0006,,L
LRIP9B,AF38813H,AF38 Static Proof Tests,,W,HDX,LAF38813H,HDX,813H,201109,5.00,27.50,23.45,19.00,268.25,1257.92,1287.29,731.38,3429.68,3401.79,2706.54,0006,,L
LRIP9B,AF38813H,AF38 Static Proof Tests,,W,HDX,LAF38813H,HDX,813H,201110,5.00,0.00,0.00,10.00,268.25,0.00,0.00,731.38,0.00,0.00,1407.13,0006,,L
LRIP9B,AF38813H,AF38 Static Proof Tests,,W,HDX,LAF38813H,HDX,813H,201111,3.00,1.00,0.00,33.00,160.95,0.00,53.54,438.83,0.00,141.48,4643.53,0006,,L
LRIP9B,AF38813H,AF38 Static Proof Tests,,W,HDX,LAF38813H,HDX,813H,201112,3.00,19.50,23.46,32.00,160.95,1258.76,868.14,438.83,3431.96,2294.14,4502.81,0006,,L
LRIP9B,AF38813H,AF38 Static Proof Tests,,W,HDX,LAF38813H,HDX,813H,201201,3.00,0.00,-0.21,12.50,172.02,-11.30,0.00,484.70,-30.81,0.00,2019.58,0006,,L
LRIP9B,AF38813H,AF38 Static Proof Tests,,W,HDX,LAF38813H,HDX,813H,201202,2.00,0.00,0.00,12.50,114.68,0.00,0.00,323.13,0.00,0.00,1992.46,0006,,L
LRIP9B,AF38813H,AF38 Static Proof Tests,,W,HDX,LAF38813H,HDX,813H,201203,2.00,7.20,0.22,12.50,114.68,11.72,395.40,323.13,31.95,1102.20,1919.94,0006,,L
LRIP9B,AF38815H,AF38 Section 1400 Support,,W,HEX,LAF38815H,HEX,815H,201207,29.40,0.00,0.00,29.40,1685.80,0.00,0.00,4750.06,0.00,0.00,4636.17,0006,,L
LRIP9B,AF38815H,AF38 Section 1400 Support,,W,HEX,LAF38815H,HEX,815H,201208,32.00,0.00,0.00,32.00,1834.88,0.00,0.00,5170.13,0.00,0.00,5046.17,0006,,L
LRIP9B,AF38815H,AF38 Section 1400 Support,,W,HEX,LAF38815H,HEX,815H,201209,32.00,0.00,0.00,32.00,1834.88,0.00,0.00,5170.13,0.00,0.00,5046.17,0006,,L
LRIP9B,AF38815H,AF38 Section 1400 Support,,W,HEX,LAF38815H,HEX,815H,201210,20.00,0.00,0.00,20.00,1146.80,0.00,0.00,3231.33,0.00,0.00,3153.85,0006,,L
LRIP9B,AF38819H,AF38 AV Flight Test Support,,W,HJX,LAF38819H,HJX,819H,201210,9.95,0.00,0.00,53.00,570.53,0.00,0.00,1607.59,0.00,0.00,8357.71,0006,,L
LRIP9B,AF38819H,AF38 AV Flight Test Support,,W,HJX,LAF38819H,HJX,819H,201211,9.39,0.00,0.00,100.00,538.42,0.00,0.00,1517.11,0.00,0.00,15769.27,0006,,L
LRIP9B,AF38819H,AF38 AV Flight Test Support,,W,HJX,LAF38819H,HJX,819H,201212,9.95,0.00,0.00,1.35,570.53,0.00,0.00,1607.59,0.00,0.00,213.58,0006,,L
LRIP9B,AF38819H,AF38 AV Flight Test Support,,W,HJX,LAF38819H,HJX,819H,201301,11.07,0.00,0.00,1.19,659.22,0.00,0.00,1902.11,0.00,0.00,195.63,0006,,L
LRIP9B,AF38819H,AF38 AV Flight Test Support,,W,HJX,LAF38819H,HJX,819H,201302,9.95,0.00,0.00,1.35,592.52,0.00,0.00,1709.66,0.00,0.00,223.55,0006,,L
LRIP9B,AF38819H,AF38 AV Flight Test Support,,W,HJX,LAF38819H,HJX,819H,201303,9.95,0.00,0.00,1.35,592.52,0.00,0.00,1709.66,0.00,0.00,223.55,0006,,L
LRIP9B,AF38819H,AF38 AV Flight Test Support,,W,HJX,LAF38819H,HJX,819H,201304,12.68,0.00,0.00,1.94,755.09,0.00,0.00,2178.75,0.00,0.00,319.49,0006,,L
LRIP9B,AF38819H,AF38 AV Flight Test Support,,W,HJX,LAF38819H,HJX,819H,201305,9.39,0.00,0.00,1.22,559.17,0.00,0.00,1613.44,0.00,0.00,202.06,0006,,L
LRIP9B,AF38819H,AF38 AV Flight Test Support,,W,HJX,LAF38819H,HJX,819H,201306,9.95,0.00,0.00,1.35,592.52,0.00,0.00,1709.66,0.00,0.00,223.55,0006,,L
LRIP9B,AF38819H,AF38 AV Flight Test Support,,W,HJX,LAF38819H,HJX,819H,201307,11.62,0.00,0.00,1.31,691.97,0.00,0.00,1996.61,0.00,0.00,215.47,0006,,L
LRIP9B,AF38819H,AF38 AV Flight Test Support,,W,HJX,LAF38819H,HJX,819H,201308,9.95,0.00,0.00,1.35,592.52,0.00,0.00,1709.66,0.00,0.00,223.55,0006,,L
LRIP9B,AF38819H,AF38 AV Flight Test Support,,W,HJX,LAF38819H,HJX,819H,201309,9.39,0.00,0.00,1.22,559.17,0.00,0.00,1613.44,0.00,0.00,202.06,0006,,L
LRIP9B,AF38819H,AF38 AV Flight Test Support,,W,HJX,LAF38819H,HJX,819H,201310,12.68,0.00,0.00,1.94,755.09,0.00,0.00,2178.75,0.00,0.00,319.49,0006,,L
LRIP9B,AF38819H,AF38 AV Flight Test Support,,W,HJX,LAF38819H,HJX,819H,201311,8.89,0.00,0.00,1.15,529.40,0.00,0.00,1527.53,0.00,0.00,190.47,0006,,L
LRIP9B,AF38819H,AF38 AV Flight Test Support,,W,HJX,LAF38819H,HJX,819H,201312,7.77,0.00,0.00,0.89,462.70,0.00,0.00,1335.08,0.00,0.00,147.48,0006,,L
LRIP9B,AF38819H,AF38 AV Flight Test Support,,W,HJX,LAF38819H,HJX,819H,201401,10.51,0.00,0.00,1.05,649.83,0.00,0.00,1875.03,0.00,0.00,184.86,0006,,L
LRIP9B,AF38819H,AF38 AV Flight Test Support,,W,HJX,LAF38819H,HJX,819H,201402,9.95,0.00,0.00,1.35,615.21,0.00,0.00,1775.12,0.00,0.00,237.35,0006,,L
LRIP9B,AF38818H,AF38 AV IPT Sect 1100 Support,,W,HEX,LAF38818H,HEX,818H,201210,39.18,0.00,0.00,39.18,2246.79,0.00,0.00,6330.76,0.00,0.00,6178.96,0006,,L
LRIP9B,AF38818H,AF38 AV IPT Sect 1100 Support,,W,HEX,LAF38818H,HEX,818H,201211,37.22,0.00,0.00,37.22,2134.45,0.00,0.00,6014.22,0.00,0.00,5870.01,0006,,L
LRIP9B,AF38818H,AF38 AV IPT Sect 1100 Support,,W,HEX,LAF38818H,HEX,818H,201212,39.18,0.00,0.00,39.18,2246.79,0.00,0.00,6330.76,0.00,0.00,6178.96,0006,,L
LRIP9B,AF38818H,AF38 AV IPT Sect 1100 Support,,W,HEX,LAF38818H,HEX,818H,201301,45.06,0.00,0.00,45.06,2683.39,0.00,0.00,7742.66,0.00,0.00,7437.41,0006,,L
LRIP9B,AF38818H,AF38 AV IPT Sect 1100 Support,,W,HEX,LAF38818H,HEX,818H,201302,39.18,0.00,0.00,39.18,2333.38,0.00,0.00,6732.74,0.00,0.00,6467.30,0006,,L
LRIP9B,AF38818H,AF38 AV IPT Sect 1100 Support,,W,HEX,LAF38818H,HEX,818H,201303,39.18,0.00,0.00,39.18,2333.38,0.00,0.00,6732.74,0.00,0.00,6467.30,0006,,L
LRIP9B,AF38818H,AF38 AV IPT Sect 1100 Support,,W,HEX,LAF38818H,HEX,818H,201304,48.98,0.00,0.00,48.98,2916.74,0.00,0.00,8415.94,0.00,0.00,8084.14,0006,,L
LRIP9B,R921123R-818H0030,CR GH21123 Spoiler Actuator DSP,,W,HEX,LR921123R,HEX,818H,201103,115.00,81.00,0.00,115.00,6169.75,0.00,3257.01,16821.63,0.00,8606.96,16821.63,0010,,L
LRIP9B,R921123R-818H0030,CR GH21123 Spoiler Actuator DSP,,W,HEX,LR921123R,HEX,818H,201104,0.00,89.50,0.00,34.00,0.00,0.00,3726.25,0.00,0.00,9846.97,4929.08,0010,,L
LRIP9B,R921123R-818H0030,CR GH21123 Spoiler Actuator DSP,,W,HEX,LR921123R,HEX,818H,201105,0.00,77.50,59.80,77.50,0.00,3208.27,3077.36,0.00,8747.25,8132.22,11235.40,0010,,L
LRIP9B,R921123R-818H0030,CR GH21123 Spoiler Actuator DSP,,W,HEX,LR921123R,HEX,818H,201106,0.00,2.40,37.95,36.50,0.00,2036.02,88.84,0.00,5551.14,234.77,5199.82,0010,,L
LRIP9B,R921123R-818H0030,CR GH21123 Spoiler Actuator DSP,,W,HEX,LR921123R,HEX,818H,201107,0.00,3.00,0.00,34.10,0.00,0.00,102.21,0.00,0.00,270.10,4857.92,0010,,L
LRIP9B,R921123R-818H0030,CR GH21123 Spoiler Actuator DSP,,W,HEX,LR921123R,HEX,818H,201108,0.00,0.00,-14.95,0.00,0.00,-802.07,0.00,0.00,-2186.81,0.00,0.00,0010,,L
LRIP9B,R921123R-818H0030,CR GH21123 Spoiler Actuator DSP,,W,HEX,LR921123R,HEX,818H,201110,0.00,2.00,21.85,10.00,0.00,1172.25,85.08,0.00,3196.11,224.83,1407.13,0010,,L
LRIP9B,R921123R-818H0030,CR GH21123 Spoiler Actuator DSP,,W,HEX,LR921123R,HEX,818H,201111,0.00,0.00,0.00,4.00,0.00,0.00,0.00,0.00,0.00,0.00,562.85,0010,,L
LRIP9B,R921123R-818H0030,CR GH21123 Spoiler Actuator DSP,,W,HEX,LR921123R,HEX,818H,201112,0.00,0.00,10.35,0.00,0.00,555.28,0.00,0.00,1513.95,0.00,0.00,0010,,L
LRIP9B,R9110703-813H0030,CR GH20703 Rivetless Nut plates,,W,HDX,LR9110703,HDX,818H,201103,30.00,40.60,6.00,30.00,1609.50,321.90,2351.90,4388.25,877.65,6215.12,4388.25,0010,,L
LRIP9B,R9110703-813H0030,CR GH20703 Rivetless Nut plates,,W,HDX,LR9110703,HDX,818H,201104,0.00,3.20,24.00,5.00,0.00,1287.60,389.06,0.00,3510.60,1028.13,724.86,0010,,L
LRIP9B,R921123R-813H0030,CR GH21123 Spoiler Actuator DSP,,W,HDX,LR921123R,HDX,813H,201103,15.00,6.00,0.00,15.00,804.75,0.00,364.63,2194.13,0.00,963.57,2194.13,0010,,L
LRIP9B,R921123R-813H0030,CR GH21123 Spoiler Actuator DSP,,W,HDX,LR921123R,HDX,813H,201104,55.00,69.50,40.25,45.00,2950.75,2159.41,3678.94,8045.13,5887.57,9721.95,6523.78,0010,,L
LRIP9B,R921123R-813H0030,CR GH21123 Spoiler Actuator DSP,,W,HDX,LR921123R,HDX,813H,201105,45.00,37.00,63.25,37.00,2414.25,3393.36,2043.30,6582.38,9251.90,5399.61,5364.00,0010,,L
LRIP9B,R921123R-813H0030,CR GH21123 Spoiler Actuator DSP,,W,HDX,LR921123R,HDX,813H,201106,0.00,14.70,11.50,14.70,0.00,616.98,827.99,0.00,1682.16,2188.04,2094.18,0010,,L
LRIP9B,R921123R-3J470030,CR GH21123 Spoiler Actuator DSP,,W,HDX,LR921123R,HDX,3J47,201104,12.00,0.00,0.00,12.00,538.56,0.00,0.00,2080.54,0.00,0.00,2024.56,0010,,L
LRIP9B,R921123R-3J470030,CR GH21123 Spoiler Actuator DSP,,W,HDX,LR921123R,HDX,3J47,201105,20.00,5.70,9.60,5.70,897.60,430.85,290.87,3467.56,1664.43,1031.91,961.66,0010,,L
LRIP9B,R921123R-3J470030,CR GH21123 Spoiler Actuator DSP,,W,HDX,LR921123R,HDX,3J47,201106,0.00,19.90,22.40,19.90,0.00,1005.31,1015.51,0.00,3883.67,3602.70,3152.69,0010,,L
LRIP9B,R921123R-3J470030,CR GH21123 Spoiler Actuator DSP,,W,HDX,LR921123R,HDX,3J47,201112,0.00,1.76,0.00,0.00,0.00,0.00,128.98,0.00,0.00,457.58,0.00,0010,,L
LRIP9B,R921123R-3J480030,CR GH21123 Spoiler Actuator DSP,,W,HEX,LR921123R,HEX,3J48,201103,28.00,0.50,0.00,28.00,1256.64,0.00,26.20,4854.58,0.00,92.95,4854.58,0010,,L
LRIP9B,R921123R-3J480030,CR GH21123 Spoiler Actuator DSP,,W,HEX,LR921123R,HEX,3J48,201104,0.00,0.00,0.00,27.50,0.00,0.00,0.00,0.00,0.00,0.00,4639.61,0010,,L
LRIP9B,R921123R-3J480030,CR GH21123 Spoiler Actuator DSP,,W,HEX,LR921123R,HEX,3J48,201105,0.00,2.00,14.56,2.00,0.00,653.45,96.39,0.00,2524.38,341.96,337.43,0010,,L
LRIP9B,R921123R-3J480030,CR GH21123 Spoiler Actuator DSP,,W,HEX,LR921123R,HEX,3J48,201106,0.00,0.00,3.92,25.50,0.00,176.06,1.73,0.00,680.13,6.14,4039.88,0010,,L
LRIP9B,R921123R-3J480030,CR GH21123 Spoiler Actuator DSP,,W,HEX,LR921123R,HEX,3J48,201107,0.00,0.00,0.00,25.50,0.00,0.00,0.00,0.00,0.00,0.00,4039.88,0010,,L
LRIP9B,R921123R-3J480030,CR GH21123 Spoiler Actuator DSP,,W,HEX,LR921123R,HEX,3J48,201108,0.00,6.10,0.00,6.10,0.00,0.00,311.29,0.00,0.00,1104.36,966.21,0010,,L
LRIP9B,R921123R-3J480030,CR GH21123 Spoiler Actuator DSP,,W,HEX,LR921123R,HEX,3J48,201109,0.00,36.50,0.00,36.50,0.00,0.00,1644.51,0.00,0.00,5834.19,5781.41,0010,,L
LRIP9B,R921123R-3J480030,CR GH21123 Spoiler Actuator DSP,,W,HEX,LR921123R,HEX,3J48,201110,0.00,0.00,6.16,0.00,0.00,276.34,0.00,0.00,1067.52,0.00,0.00,0010,,L
LRIP9B,R921123R-3J480030,CR GH21123 Spoiler Actuator DSP,,W,HEX,LR921123R,HEX,3J48,201111,0.00,0.00,-0.01,5.00,0.00,-0.25,0.00,0.00,-0.97,0.00,745.63,0010,,L
LRIP9B,R921123R-3J480030,CR GH21123 Spoiler Actuator DSP,,W,HEX,LR921123R,HEX,3J48,201112,0.00,0.00,3.37,0.00,0.00,151.05,0.00,0.00,583.52,0.00,0.00,0010,,L
LRIP9B,R9110703-3J470030,CR GH20703 Rivetless Nut plates,,W,HDX,LR9110703,HDX,3J47,201103,10.00,0.00,0.00,10.00,448.80,0.00,0.00,1733.78,0.00,0.00,1733.78,0010,,L
LRIP9B,R9110703-3J470030,CR GH20703 Rivetless Nut plates,,W,HDX,LR9110703,HDX,3J47,201104,0.00,1.00,10.00,5.00,0.00,448.80,51.03,0.00,1733.78,181.04,843.56,0010,,L
LRIP9B,R9110703-3J470030,CR GH20703 Rivetless Nut plates,,W,HDX,LR9110703,HDX,3J47,201112,0.00,0.03,0.00,0.00,0.00,0.00,2.49,0.00,0.00,8.83,0.00,0010,,L
LRIP9B,R9AI9G07,Palmdale PAI Support,,W,HHX,LR9AI9G07,HHX,9G07,201203,968.00,708.00,968.00,968.00,48523.76,48523.76,34412.13,141759.25,141759.25,94529.04,138101.45,0011,,L
LRIP9B,R9AI9G07,Palmdale PAI Support,,W,HHX,LR9AI9G07,HHX,9G07,201204,1737.00,0.00,0.00,1737.00,90466.59,0.00,0.00,259012.48,0.00,0.00,252462.23,0011,,L
LRIP9B,R9AI9G07,Palmdale PAI Support,,W,HHX,LR9AI9G07,HHX,9G07,201205,1337.00,0.00,0.00,1337.00,68982.59,0.00,0.00,198477.10,0.00,0.00,193432.69,0011,,L
LRIP9B,R9AI9G07,Palmdale PAI Support,,W,HHX,LR9AI9G07,HHX,9G07,201206,1767.00,0.00,0.00,1767.00,91458.69,0.00,0.00,262706.85,0.00,0.00,256041.22,0011,,L
LRIP9B,R9AI9G07,Palmdale PAI Support,,W,HHX,LR9AI9G07,HHX,9G07,201207,929.00,0.00,0.00,929.00,47234.03,0.00,0.00,136956.56,0.00,0.00,133448.76,0011,,L
LRIP9B,R9AI9G07,Palmdale PAI Support,,W,HHX,LR9AI9G07,HHX,9G07,201208,1737.00,0.00,0.00,1737.00,90466.59,0.00,0.00,259012.48,0.00,0.00,252462.23,0011,,L
LRIP9B,R9AI9G07,Palmdale PAI Support,,W,HHX,LR9AI9G07,HHX,9G07,201209,960.00,0.00,0.00,960.00,48259.20,0.00,0.00,140774.08,0.00,0.00,137147.05,0011,,L
LRIP9B,R9AI9G07,Palmdale PAI Support,,W,HHX,LR9AI9G07,HHX,9G07,201210,1737.00,0.00,0.00,1737.00,90466.59,0.00,0.00,259012.48,0.00,0.00,252462.23,0011,,L
LRIP9B,R9AI9G07,Palmdale PAI Support,,W,HHX,LR9AI9G07,HHX,9G07,201211,1729.00,0.00,0.00,1729.00,90202.03,0.00,0.00,258027.31,0.00,0.00,251507.83,0011,,L
LRIP9B,R9AI9G07,Palmdale PAI Support,,W,HHX,LR9AI9G07,HHX,9G07,201212,2537.00,0.00,0.00,2537.00,133434.59,0.00,0.00,380083.23,0.00,0.00,370521.30,0011,,L
LRIP9B,R9AI9G07,Palmdale PAI Support,,W,HHX,LR9AI9G07,HHX,9G07,201301,2552.00,0.00,0.00,2552.00,139091.68,0.00,0.00,406126.31,0.00,0.00,389590.21,0011,,L
LRIP9B,R9AI9G07,Palmdale PAI Support,,W,HHX,LR9AI9G07,HHX,9G07,201302,2746.00,0.00,0.00,2746.00,150213.16,0.00,0.00,437774.90,0.00,0.00,419982.16,0011,,L
LRIP9B,R9ACTHEX,ACTUATOR ASSEMBLY,,W,HEX,LR9ACTHEX,HEX,3A4A,201111,120.00,0.00,0.00,120.00,6438.00,0.00,0.00,17553.01,0.00,0.00,16885.55,0012,,L
LRIP9B,R9ACTHEX,ACTUATOR ASSEMBLY,,W,HEX,LR9ACTHEX,HEX,3A4A,201112,988.00,39.95,0.00,39.95,40467.96,0.00,1875.01,140965.98,0.00,6651.93,-5653.55,0012,,L
LRIP9B,R9ACTHEX,ACTUATOR ASSEMBLY,,W,HEX,LR9ACTHEX,HEX,3A4A,201201,0.00,100.30,22.16,100.30,0.00,1188.88,3836.91,0.00,3241.46,10968.26,16205.14,0012,,L
LRIP9B,R9ACTHEX,ACTUATOR ASSEMBLY,,W,HEX,LR9ACTHEX,HEX,3A4A,201202,0.00,31.10,243.76,967.75,0.00,11225.92,1325.34,0.00,35131.14,5707.05,156356.15,0012,,L
LRIP9B,R9ACTHEX,ACTUATOR ASSEMBLY,,W,HEX,LR9ACTHEX,HEX,3A4A,201203,0.00,35.70,2.11,100.00,0.00,86.23,1507.65,0.00,300.36,5226.95,15769.27,0012,,L
LRIP9B,R9ACTHEX,ACTUATOR ASSEMBLY,,W,HEX,LR9ACTHEX,HEX,3A4A,201204,0.00,0.00,0.00,200.00,0.00,0.00,0.00,0.00,0.00,0.00,31538.54,0012,,L
LRIP9B,R9ACTHEX,ACTUATOR ASSEMBLY,,W,HEX,LR9ACTHEX,HEX,3A4A,201205,0.00,0.00,0.00,500.00,0.00,0.00,0.00,0.00,0.00,0.00,78846.36,0012,,L
LRIP9B,R9ACTHEX,ACTUATOR ASSEMBLY,,W,HEX,LR9ACTHEX,HEX,3A4A,201206,0.00,0.00,0.00,136.65,0.00,0.00,0.00,0.00,0.00,0.00,21548.71,0012,,L
LRIP9B,RAM37HEX,AF37 RAM Air Door Actuators,,W,HEX,LRAM37HEX,HEX,3A4A,201201,126.00,7.00,0.00,7.00,4657.62,0.00,330.90,17344.01,0.00,1210.56,-4559.97,0012,,L
LRIP9B,RAM37HEX,AF37 RAM Air Door Actuators,,W,HEX,LRAM37HEX,HEX,3A4A,201202,0.00,8.00,0.00,119.00,0.00,0.00,351.85,0.00,0.00,1287.20,21903.98,0012,,L
LRIP9B,RAM37HEX,AF37 RAM Air Door Actuators,,W,HEX,LRAM37HEX,HEX,3A4A,201203,0.00,0.00,126.00,50.00,0.00,4657.62,0.00,0.00,17344.01,0.00,8893.53,0012,,L
LRIP9B,RAM37HEX,AF37 RAM Air Door Actuators,,W,HEX,LRAM37HEX,HEX,3A4A,201204,0.00,0.00,0.00,40.00,0.00,0.00,0.00,0.00,0.00,0.00,7114.82,0012,,L
LRIP9B,RAM37HEX,AF37 RAM Air Door Actuators,,W,HEX,LRAM37HEX,HEX,3A4A,201205,0.00,0.00,0.00,21.00,0.00,0.00,0.00,0.00,0.00,0.00,3735.28,0012,,L
LRIP9B,RAM38HEX,AF38 RAM Air Door Actuators,,W,HEX,LRAM38HEX,HEX,3A4A,201201,126.00,7.00,0.00,7.00,4657.62,0.00,330.90,17344.01,0.00,1210.56,-4559.97,0012,,L
LRIP9B,RAM38HEX,AF38 RAM Air Door Actuators,,W,HEX,LRAM38HEX,HEX,3A4A,201202,0.00,6.00,0.00,119.00,0.00,0.00,264.83,0.00,0.00,968.85,21903.98,0012,,L
LRIP9B,RAM38HEX,AF38 RAM Air Door Actuators,,W,HEX,LRAM38HEX,HEX,3A4A,201203,0.00,0.00,69.30,10.00,0.00,2561.69,0.00,0.00,9539.21,0.00,1778.71,0012,,L
